,playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,vor,overallRank,vorLow,vorHigh,adp,auctionValue,adpDiff,cost,ppdollar,espn_names,espn_id
57,2560854,Calvin Ridley,ATL,WR,26,2,,151.4392857,135.6217295,163.1529226,11.47597041,20,2.386392234,5,27.53119317,37.6,16.1,3.8,3.16099299,,29.8275612,58,35.61196754,25.52420961,51.98,15.055,6.02,16,9.464955356,Calvin Ridley,3925357
58,2552430,Tyler Lockett,SEA,WR,28,5,,151.3497889,139.383997,160.9417713,9.006367939,21,5.35550257,5,21.5577743,43.2,19.3,3.7,3.143625,,29.7380644,59,39.3742351,23.3130583,53.15,11.11,5.85,12,12.61248241,Tyler Lockett,2577327
59,2560955,Josh Allen,BUF,QB,24,2,,279.5109043,272.4152012,298.7625477,11.23095883,7,9.20231342,3,26.34734647,75.6,7.9,1.8,3.432054208,,29.46824978,60,48.04347897,29.92409787,101.4767,9.055,-41.4767,10,27.95109043,Josh Allen,3918298
60,2558245,Harrison Butker,KC,K,25,3,,155.6803163,148.1246029,165.9952347,10.91245169,1,1.579558717,1,17.87063178,170.4,1.6,0.7,1.941748425,,26.32927295,62,28.86126955,27.3947444,130.1633,3.365,-68.1633,4,38.92007907,Harrison Butker,3055899
61,2562489,Terry McLaurin,WAS,WR,50,1,,146.755998,129.961997,160.961012,12.30957945,22,2.404358711,5,30.99901495,46.6,20.5,4.4,3.265200931,,25.14427354,63,29.9522351,23.33229895,60.15,10.525,2.85,11,13.34145437,Terry McLaurin,3121422
62,2556601,Wil Lutz,NO,K,26,4,,154.1667581,143.76,161.0240454,7.504380594,2,4.268926679,1,17.26404543,182.8,3.9,2.8,3.3971158,,24.81571475,64,24.49666667,22.42355517,141.7133,2.12,-77.7133,3,51.38891936,Wil Lutz,2985659
63,2536340,Justin Tucker,BAL,K,31,8,,154.034757,134.81,165.2172383,12.14920117,3,11.85313273,1,30.40723828,173.1,1.7,0.6,1.965092111,,24.68371371,65,15.54666667,26.61674802,128.8633,3.51,-63.8633,4,38.50868926,Justin Tucker,15683
64,2540154,Keenan Allen,LAC,WR,28,7,,145.2325746,134.449579,154.2877182,8.481753368,23,2.041431026,6,19.83813916,56.6,25.2,4.8,3.334672892,,23.62085012,66,34.43981712,16.65900518,49.1833,10.66,16.8167,11,13.20296133,Keenan Allen,15818
65,2504775,Drew Brees,NO,QB,41,19,,273.402185,255.38,290.53902,14.49165979,8,6.960714541,3,35.15901997,90.8,10.5,2.4,4.08463592,,23.35953046,67,31.00827778,21.70057018,79.2667,7.83,-12.2667,8,34.17527312,Drew Brees,2580
66,2532865,T.Y. Hilton,IND,WR,31,8,,143.470704,126.4,155.5726334,12.71063907,24,1.024868712,6,29.17263338,57.8,25.7,4.5,3.282568921,,21.85897954,68,26.39023808,17.94392036,63.6733,9.035,4.3267,10,14.3470704,T.Y. Hilton,14924
67,2561018,D.J. Chark,JAC,WR,24,2,,142.9115831,125,164.594128,16.85576445,25,1.464751896,6,39.59412796,49.5,22.2,4.1,3.21309696,,21.29985864,69,24.99023808,26.96541494,58.755,11.45,10.245,12,11.90929859,DJ Chark Jr.,3115394
68,2562685,DK Metcalf,SEA,WR,50,1,,141.9800875,119.5771982,165.5735499,21.61466818,26,2.42353197,6,45.99635172,,,,,,20.36836302,70,19.5674363,27.94483691,78.97,11.775,-8.97,12,11.83167396,DK Metcalf,4047650
69,2555418,Jordan Howard,MIA,RB,26,4,,123.9101327,96.75439642,147.8190996,24.9198305,27,8.03798767,8,51.0647032,88.4,32.3,4.1,3.320540203,,19.40883504,71,11.33033135,32.08589723,89.9133,4.355,-18.9133,5,24.78202655,Jordan Howard,3060022
70,2552608,Stefon Diggs,BUF,WR,27,5,,140.913575,125.9766021,155.9492456,13.03757879,27,5.514161631,6,29.97264353,59.1,26.3,3.8,3.16099299,,19.30185047,72,25.96684017,18.3205326,57.7167,8.165,14.2833,9,15.65706388,Stefon Diggs,2976212
71,2504211,Tom Brady,TB,QB,43,20,,267.2149968,220.9888708,295.5220408,31.89155094,9,3.517808556,3,74.53317006,97.9,12,2.8,6.073656235,,17.17234227,74,-3.382851449,26.68359104,95.4033,8.085,-21.4033,9,29.6905552,Tom Brady,2330
72,2495450,A.J. Green,CIN,WR,32,9,,138.1995361,119.9298003,147.6557634,11.22141969,28,5.71830281,6,27.72596306,67.3,29.1,4.5,3.282568921,,16.58781162,75,19.92003838,10.02705034,72.1933,7.995,2.8067,8,17.27494201,A.J. Green,13983
73,2534797,Greg Zuerlein,DAL,K,33,8,,145.7609058,134.54,154.1878902,9.647037388,4,10.38239401,1,19.64789018,187.5,4,0.8,1.915933073,,16.40986243,76,15.27666667,15.58739992,141.7,1.785,-65.7,2,72.88045288,Greg Zuerlein,14993
74,2552408,Darren Waller,LVR,TE,28,5,,114.5467362,88.64492691,127.0402513,16.50098773,5,7.304120614,4,38.39532439,60.4,5.5,1.6,2.961992621,,15.88121589,77,6.089128107,14.40247082,59.375,10.055,17.625,11,10.41333965,Darren Waller,2576925
75,2506363,Aaron Rodgers,GB,QB,37,15,,265.6679441,256.6924012,281.0058557,10.74617521,10,5.672946212,4,24.31345455,102.5,12.9,3,4.022170457,,15.62528957,78,32.32067897,12.16740594,84.85,6.435,-6.85,7,37.95256344,Aaron Rodgers,8439
80,2560809,Sony Michel,NE,RB,25,2,,116.8340871,97.90819672,138.6581191,26.7897662,28,2.143856487,9,40.74992235,105.9,38.2,7.6,4.480453006,7,12.3327894,83,12.48413164,22.92491668,75.3567,3.06,7.6433,4,29.20852177,Sony Michel,3128721
81,2555259,Carson Wentz,PHI,QB,28,4,,261.7264324,242.42,276.7869648,14.19602827,11,7.121972977,4,34.36696483,88.2,9.7,2,3.841266281,21,11.68377786,84,18.04827778,7.948515034,86.4433,7.405,-2.4433,8,32.71580404,Carson Wentz,2573079
83,2543488,Jarvis Landry,CLE,WR,28,6,,132.5992906,124.0973994,137.3951485,5.906677812,29,2.151301665,7,13.29774909,70.3,30.7,3.2,3.056785049,44,10.98756606,87,24.08763749,-0.233564529,83.0833,5.32,3.9167,6,22.09988176,Jarvis Landry,16790
84,2560735,Michael Gallup,DAL,WR,24,2,,132.363176,120.461997,140.5532879,9.073551237,30,4.480772639,7,20.09129088,66.8,29.4,4.6,3.299936911,41,10.75145155,88,20.4522351,2.924574883,91.9633,5.675,-3.9633,6,22.06052934,Michael Gallup,4036348
86,71265,Jared Cook,NO,TE,33,11,,109.1807877,84.63299702,122.4253211,15.54172732,6,4.237380965,4,37.79232408,100.8,10.4,2.9,3.407611971,,10.51526746,90,2.077198212,9.787540614,87.8567,2.94,2.1433,3,36.39359591,Jared Cook,12537
87,2552453,Tevin Coleman,SF,RB,27,5,,114.910203,100.2391952,125.9717937,11.14769558,29,2.489160485,9,25.73259845,101.3,36.8,4.6,3.486242032,16,10.40890534,91,14.81513015,10.23859129,89.8233,2.795,1.1767,3,38.30340101,Tevin Coleman,2979477
89,2558123,Marlon Mack,IND,RB,,3,,114.4702582,94.32399404,126.8470001,15.02796848,30,4.892455114,9,32.52300601,101.2,36.1,6.5,4.115908982,9,9.968960498,93,8.899928962,11.11379766,79.6067,3.45,13.3933,4,28.61756455,Marlon Mack,3139605
90,2506264,Robbie Gould,SF,K,38,15,,138.6023429,126.71,146.9294306,9.09607516,5,7.404304092,2,20.2194306,206.5,7.4,5,5.366891994,,9.251299541,94,7.446666667,8.328940345,179.135,1.61,-85.135,2,69.30117144,Robbie Gould,9354
93,310,Matt Ryan,ATL,QB,35,12,,258.2635634,239.3066824,267.4739333,11.70706106,12,12.33136329,4,28.16725092,79.5,8.1,1.4,3.267447262,22,8.220908859,97,14.93496014,-1.364516506,75.6767,8.365,21.3233,8,32.28294542,Matt Ryan,11237
96,2562379,Marquise Brown,BAL,WR,50,1,,128.5328017,90.90647741,154.9784727,27.28569062,31,2.418249681,7,64.07199531,68.9,30.1,5.5,3.456248823,38,6.921077245,100,-9.103284505,17.3497597,76.975,6.975,23.025,7,18.36182882,Marquise Brown,4241372
97,2557858,Evan Engram,NYG,TE,26,3,,105.3044434,93.1116688,113.5266816,10.49536316,7,3.064370758,4,20.41501278,81.8,7.4,2.1,3.133384679,,6.6389231,101,10.55586999,0.888901093,76.43,4.575,24.57,5,21.06088868,Evan Engram,3051876
99,497240,Rob Gronkowski,TB,TE,31,10,,104.5823702,83.66599851,121.9477258,18.67873378,8,4.966097836,4,38.28172727,103.1,10.6,2.7,3.339055148,13,5.916849886,103,1.110199702,9.309945296,81.285,4.575,21.715,5,20.91647403,Rob Gronkowski,13229
100,2541161,Latavius Murray,NO,RB,30,7,,110.3718269,94.62199404,123.9991213,14.040042,31,2.782962173,9,29.37712722,112.8,40.3,5,3.618803496,15,5.870529206,104,9.197928962,8.265918868,95.6267,2.46,8.3733,3,36.79060896,Latavius Murray,15920
101,2555466,Tyler Boyd,CIN,WR,26,4,,127.2320051,110.4632012,139.9552485,13.27465474,32,2.354972727,7,29.49204728,76.3,33.3,3.8,3.16099299,43,5.62028058,105,10.45343928,2.326535458,76.5967,5.585,28.4033,6,21.20533418,Tyler Boyd,3045144
104,2558918,Matt Breida,MIA,RB,25,3,,108.7837792,98.59910753,116.8889361,9.683063397,32,2.422685332,9,18.28982854,101.7,36.8,3.9,3.254259472,22,4.282481561,108,13.17504245,1.155733683,92.0433,3.305,15.9567,3,36.26125975,Matt Breida,3049916
109,238498,Julian Edelman,NE,WR,34,11,,124.997099,114.6101798,133.7470576,9.798027412,33,0.819107814,8,19.13687781,79.1,34.5,5.2,3.404144853,39,3.385374549,113,14.60041785,-3.881655438,74.9633,4.535,38.0367,5,24.99941981,Julian Edelman,12649
112,2543498,Brandin Cooks,HOU,WR,27,6,,124.7569656,114.126997,138.8316347,11.44133637,34,1.448461873,8,24.70463773,85,36,5.7,3.490984804,36,3.145241158,116,14.1172351,1.202921731,80.6367,4.05,35.3633,4,31.18924141,Brandin Cooks,16731
114,2559205,Younghoe Koo,ATL,K,26,3,,132.1546806,112.37,143.0214277,11.70378263,6,2.352806492,2,30.65142771,245.9,13.8,5.6,6.091526247,,2.803637298,118,-6.893333333,4.420937447,167.005,1.055,-49.005,1,132.1546806,Younghoe Koo,3049899
