,playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,vor,overallRank,vorLow,vorHigh,adp,auctionValue,adpDiff,cost,ppdollar,espnid,espnname
43,2552487,Amari Cooper,DAL,WR,26.0,5.0,,159.59067713748698,150.7,174.51294386776902,12.4444703720139,11,2.84470699193662,4.0,23.812943867768603,32.1,12.6,3.6,3.1078439254856605,,37.0150525179652,44,50.32357141778439,35.591945091723,37.87,19.44,6.13,20,7.9795338568743395,2976499.0,Amari Cooper
44,2563965,D'Andre Swift,DET,RB,50.0,0.0,,146.748734766523,129.842394932936,165.67584947838998,15.9787688781914,27,7.8510425397298595,8.0,35.8334545454545,72.9,27.4,4.5,3.27697026359862,,35.607700715437396,45,33.7449334326875,40.8708732774755,57.575,14.72,-12.575,15,9.783248984434891,4259545.0,D'Andre Swift
45,2541785,Adam Thielen,MIN,WR,30.0,6.0,,156.769043095506,146.75087427287,168.750882005539,9.65201225141151,12,0.5469851574158611,4.0,22.0000077326686,33.1,12.9,3.8,3.1454125073393198,,34.1934184759842,47,46.3744456906543,29.829883229493,32.6067,19.28,14.3933,20,7.838452154775291,,
46,2560813,D.J. Moore,CAR,WR,23.0,2.0,,156.722897195595,135.887347044221,180.499067774361,20.1005425515896,13,1.75597558520883,4.0,44.6117207301403,35.1,14.2,4.3,3.23933396197348,,34.147272576073,48,35.51091846200529,41.5780689983156,47.8667,21.11,0.133299999999998,22,7.123768054345209,,
47,2562382,Kyler Murray,ARI,QB,50.0,1.0,,283.821321604246,261.602967391304,307.296059910581,25.7874052986093,6,8.85417699762576,3.0,45.693092519276895,60.6,5.0,1.3,4.38396157220099,,33.9521716885978,49,34.855732617215196,37.943230740188795,71.3267,20.89,-22.3267,21,13.5153010287736,,
48,2560888,Courtland Sutton,DEN,WR,25.0,2.0,,155.721218680585,139.527464727273,183.953773550944,21.4254673734873,14,1.53453726861332,4.0,44.4263088236716,48.6,21.3,4.9,3.35203970753447,,33.1455940610637,51,39.1510361450571,45.0327747748987,75.4833,15.17,-24.4833,16,9.73257616753658,,
49,2558149,JuJu Smith-Schuster,PIT,WR,24.0,3.0,,154.212624540186,147.920599105812,160.442165045638,8.98018770030383,15,0.054333161334597,4.0,12.521565939825301,35.9,14.7,4.0,3.18298108919299,,31.6369999206646,52,47.5441705235966,21.521166269591898,31.4267,19.89,20.5733,20,7.710631227009309,,
50,2557898,Cooper Kupp,LAR,WR,27.0,3.0,,154.16073828375798,138.135997019374,171.997287901368,15.3257182757427,16,0.8504693113609109,4.0,33.8612908819943,42.7,18.5,4.5,3.2769025438271497,,31.5851136642361,53,37.7595684371585,33.0762891253228,43.0433,21.72,9.9567,22,7.007306285625349,,
51,2540169,Robert Woods,LAR,WR,28.0,7.0,,154.155844473946,138.042329794431,168.59703911423,12.8185553588015,17,2.18231113777455,4.0,30.5547093197989,42.0,17.8,4.3,3.23933396197348,,31.580219854424,54,37.6659012122156,29.6760403381845,53.85,16.67,0.149999999999999,17,9.06799085140856,,
52,2560957,Mark Andrews,BAL,TE,24.0,2.0,,130.986158368487,118.430998509687,139.18135396423202,9.040300502709481,3,7.72221054705896,3.0,20.7503554545454,30.1,3.1,0.5,1.83801357471655,,31.4384266218145,55,36.4617983109787,26.5931834826828,71.2367,15.22,-16.2367,16,8.18663489803043,,
53,2552409,DeVante Parker,MIA,WR,27.0,5.0,,152.464693470848,132.747997019374,171.594472493093,19.366544655201302,18,0.9853551089661321,4.0,38.846475473719,53.5,23.4,4.4,3.25811825290031,,29.8890688513263,56,32.3715684371585,32.6734737170475,59.345,11.72,-3.345,12,12.705391122570699,,
54,2540158,Zach Ertz,PHI,TE,30.0,7.0,,128.487458414406,111.85179880775,140.524956802138,12.4662086931635,4,14.8351883629651,3.0,28.6731579943888,46.3,4.1,0.7,1.9395714209273898,,28.939726667733897,57,29.8825986090412,27.936786320588798,44.0233,15.83,12.9767,16,8.03046615090039,,
55,2543509,Allen Robinson,CHI,WR,27.0,6.0,,151.482373201494,139.433068106408,165.470223143693,12.0146879995103,19,0.112123824700859,4.0,26.037155037284602,31.8,12.4,4.1,3.2017653801198196,,28.906748581972604,58,39.0566395241925,26.5492243676471,46.9833,22.33,11.0167,23,6.5861901391954,,
56,2552430,Tyler Lockett,SEA,WR,28.0,5.0,,151.476303522269,139.628997019374,161.29461829742,9.04305183260265,20,2.44163351896117,4.0,21.6656212780457,44.3,19.0,3.7,3.12662821641249,,28.900678902747803,59,39.2525684371585,22.3736195213742,53.8167,13.67,5.1833,14,10.8197359658764,,
57,2560770,Ronald Jones,TB,RB,23.0,2.0,,139.893831463903,114.93880029806299,153.466469337209,16.7963295263274,28,2.89252180772911,8.0,38.5276690391459,80.0,29.4,5.7,3.68092030660021,19.0,28.752797412816896,60,18.8413387978142,28.6614931362935,99.9,13.61,-39.9,14,9.99241653313591,,
58,2560854,Calvin Ridley,ATL,WR,26.0,2.0,,151.26419523131702,135.621495272727,163.15285370656,11.529764302244502,21,5.5411664418977,4.0,27.531358433832803,38.6,16.2,3.9,3.1641967982661496,,28.6885706117955,61,35.245066690511706,24.231854930514498,52.3433,19.5,8.6567,20,7.563209761565861,,
59,2557917,Kareem Hunt,CLE,RB,25.0,3.0,,137.90155298968398,116.623994038748,152.322755463814,14.089382405127001,29,7.54472055881328,9.0,35.6987614250658,80.8,30.0,3.5,2.94034522776396,34.0,26.7605189385982,62,20.5265325384998,27.517779262898898,77.4033,16.11,-15.4033,17,8.111856058216711,,
60,2560955,Josh Allen,BUF,QB,24.0,2.0,,276.526420317131,272.41520119225,291.536303021271,7.80597377761241,7,6.2012827951387,3.0,19.1211018290205,76.9,8.1,1.9,2.96849401890054,,26.657270401482396,63,45.6679664181612,22.1834738508784,105.1367,12.11,-42.1367,13,21.2712631013177,,
61,2558245,Harrison Butker,KC,K,25.0,3.0,,155.84965246052099,148.114234781066,165.98608877707,10.911368365280302,1,1.68322687262153,1.0,17.8718539960043,170.7,1.6,0.6,0.877811715147465,,26.190366174513102,64,27.8783283626612,25.5083473667271,125.5967,2.86,-61.5967,3,51.9498841535071,,
62,2564319,Cam Akers,LAR,RB,50.0,0.0,,136.101066322663,117.823994038748,150.123731738465,14.601700207097002,30,15.7806900194229,9.0,32.2997376997166,73.8,27.8,5.3,3.5462702922663505,22.0,24.9600322715773,65,21.7265325384998,25.3187555375498,61.38,13.33,3.62,14,9.72150473733309,,
