,playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,vor,overallRank,vorLow,vorHigh,adp,auctionValue,adpDiff,cost,ppdollar,espn_names,espn_id
237,2560738.0,Chris Herndon,NYJ,TE,,2.0,,80.6999989914271,70.7,91.0244545454545,11.260103341668,22.0,6.9997039838628305,6.0,20.3244545454545,160.7,19.3,3.1,3.47616879450554,7.0,-17.9655212911336,242.0,-11.8557988077496,-21.613325941005996,147.475,1.23,94.525,2.0,40.349999495713604,Chris Herndon,3123050
239,2556462.0,Robby Anderson,CAR,WR,27.0,4.0,,103.29374929700701,77.8619970193741,128.91226149408502,22.600590545854896,50.0,3.78126156449166,9.0,51.0502644747107,145.8,56.3,7.0,3.7167686760517,20.0,-18.317975192286198,244.0,-22.1477648961749,-8.71645152404642,119.41,1.195,124.59,2.0,51.64687464850329,Robby Anderson,2574808
242,2560756.0,Justin Jackson,LAC,RB,25.0,2.0,,85.78139171224291,61.383798807749606,111.35179296157,21.5042701935394,41.0,3.54775093542324,10.0,49.9679941538206,161.1,54.4,7.8,4.546733737333629,5.0,-18.7199059759168,247.0,-24.040266269249898,-4.38140942759091,139.0133,1.355,107.9867,2.0,42.8906958561215,Justin Jackson,3116136
243,2561146.0,Boston Scott,PHI,RB,25.0,2.0,,85.63676117846029,79.56199701937409,92.07634138331541,5.27062781033099,42.0,7.05799270056671,10.0,12.514344363941401,148.6,50.0,8.2,4.6792952004508,3.0,-18.8645365096994,248.0,-5.86206805762542,-23.6568610058457,132.31,1.545,115.69,2.0,42.8183805892302,Boston Scott,3051439
248,2560787.0,Allen Lazard,GB,WR,25.0,2.0,,101.88598474741801,84.5283979135619,124.907122334915,21.6348658874579,51.0,4.77933229015072,9.0,40.378724421353,163.1,61.2,11.5,4.49832823476847,3.0,-19.7257397418752,253.0,-15.4813640019871,-12.7215906832164,128.5,1.3,124.5,2.0,50.942992373708805,Allen Lazard,3128390
255,2506109.0,Ben Roethlisberger,PIT,QB,38.0,16.0,,228.708379803577,200.02825,250.222706422508,22.663758699661496,18.0,1.5733054173132601,5.0,50.1944564225084,119.3,15.8,2.2,4.812076697261389,13.0,-21.334274695160502,263.0,-24.3434722222222,-18.6157433720091,122.5233,4.255,140.4767,4.0,57.1770949508942,Ben Roethlisberger,5536
264,2562299.0,Daniel Jones,NYG,QB,50.0,1.0,,227.152728851254,210.066587183308,246.45301032256,16.4113782667785,19.0,0.959156915287991,5.0,36.3864231392514,118.1,15.5,2.9,4.547058333099099,15.0,-22.889925647483,272.0,-14.3051350389138,-22.385439471957604,123.725,4.705,148.275,5.0,45.430545770250795,Daniel Jones,3917792
265,2532820.0,Kirk Cousins,MIN,QB,32.0,8.0,,227.117419921273,207.58479880775002,243.812169118309,14.3023123448996,20.0,4.00159851067039,5.0,36.227370310559,151.4,21.8,2.5,4.11861064588193,18.0,-22.9252345774646,273.0,-16.7869234144726,-25.026280676208803,145.2467,3.325,127.7533,3.0,75.7058066404242,Kirk Cousins,14880
276,2495700.0,Greg Olsen,SEA,TE,35.0,13.0,,74.74857186081691,69.76899999999999,77.53763636363641,3.2238873317009102,23.0,2.51114659155878,7.0,7.76863636363636,189.7,24.2,3.1,3.47616879450554,,-23.916948421743804,284.0,-12.7867988077496,-35.100144122824204,160.04,1.21,123.96,2.0,37.374285930408504,Greg Olsen,10475
280,2543457.0,Sammy Watkins,KC,WR,27.0,6.0,,97.1389907176124,81.50980363636359,114.34120758016701,14.9289488966481,52.0,1.28642106298875,10.0,32.831403943803004,159.1,60.3,6.4,3.6125607348894704,32.0,-24.4727337716805,288.0,-18.4999582791853,-23.2875054379646,128.2633,1.42,159.7367,2.0,48.5694953588062,Sammy Watkins,16725
281,2540243.0,Brett Maher,NYJ,K,50.0,3.0,,104.854403361345,93.0,114.11058220640601,12.7126057286433,29.0,15.466891062479998,6.0,21.1105822064057,293.1,23.5,5.2,5.8453261933172,9.0,-24.4966399691536,289.0,-26.2633333333333,-24.489908053959304,172.0,,117.0,1.0,104.854403361345,Brett Maher,16486
282,2562805.0,Preston Williams,MIA,WR,50.0,1.0,,97.0743141969215,53.4412574162679,119.327707925891,28.436907705246394,53.0,2.88288715408083,10.0,65.88645050962339,131.0,51.8,6.9,3.699400685858,23.0,-24.537410292371398,290.0,-46.568504499281,-18.301005092239897,131.9,1.1,158.1,1.0,97.0743141969215,Preston Williams,3915399
