"playerId","player","team","position","age","exp","bye","lower","upper","sdPts","dropoff","tier","ptSpread","overallECR","positionECR","sdRank","risk","sleeper","actualPoints","games","points","vor","vorLow","vorHigh","overallRank","positionRank","ptsGame","vorGame","vorGameLow","vorGameHigh","adp","auctionValue","adpDiff","cost","ppdollar"
2495207,"DeMarco Murray","TEN","RB",29,6,8,177.1,187.417429465403,3.92480605704619,5.76232899157478,5,10.3174294654032,14.8,8,1.9,3.60665724317271,NA,131.5,16,184.51892183518,71.9047928542333,97.8333333333334,50.9952589677298,11,8,11.5324326146988,4.49404955338958,6.11458333333333,3.18720368548311,10.02,42.99,0.98,48,3.84414420489959
2552475,"Todd Gurley","LAR","RB",23,2,8,168.3,195.680590763965,13.2157349782921,8.59743101661167,5,27.3805907639652,19.5,10.2,2.6,3.34740683961543,NA,317.3,16,182.654228590313,70.0400996093657,89.0333333333333,59.2584202662918,12,9,11.4158892868945,4.37750622558536,5.56458333333333,3.70365126664324,14.6525,36.77,-2.6525,41,4.45498118512957
2543496,"Odell Beckham","NYG","WR",25,3,8,151.824840764331,205.343015393764,23.4867888194385,0.904904332439173,1,53.5181746294325,6.8,3.5,1.4,3.3956630952546,NA,48.2,16,183.781362331707,67.1796112617546,52.2770869971957,74.2294156385856,13,3,11.4863351457317,4.19872570385966,3.26731793732473,4.6393384774116,6.5367,55.92,6.4633,62,2.96421552147915
1032,"Jordy Nelson","GB","WR",32,9,8,156.77534121929,194.104086864387,15.3939216810915,5.59073641371748,1,37.328745645097,10.8,5.5,1.4,3.40073857814608,NA,84.2,16,183.572547481468,66.9707964115149,57.2275874521547,62.9904871092091,14,4,11.4732842175917,4.18567477571968,3.57672421575967,3.93690544432557,12.3,46.71,1.7,52,3.53024129772053
2543468,"Mike Evans","TB","WR",24,3,1,169.38,194.270299411832,18.2674897152919,9.92292356540707,1,24.8902994118318,8.7,4.4,1.2,3.44300070342973,NA,130.1,16,182.180368517069,65.578617447116,69.8322462328644,63.1566996566537,15,5,11.3862730323168,4.09866359044475,4.36451538955403,3.94729372854085,8.81,52.475,6.19,58,3.14104083650119
2555224,"Ezekiel Elliott","DAL","RB",22,1,6,158.2,204.836144322498,20.3111024007024,2.93701068614513,5,46.6361443224977,20,9.9,4.3,5.76217214502036,NA,176.2,16,174.858957096898,62.2448281159513,78.9333333333334,68.4139738248243,16,10,10.9286848185561,3.89030175724696,4.93333333333333,4.27587336405152,12.3425,50.83,3.6575,56,3.12248137673032
2504211,"Tom Brady","NE","QB",40,17,9,261,321.117612905199,21.603213457938,24.6677981172633,1,60.1176129051988,38.3,2.1,0.6,2.21347324942037,NA,280.88,16,305.5530948283,61.0796854672443,67.1733333333333,61.343677675841,17,2,19.0970684267687,3.81748034170277,4.19833333333333,3.83397985474006,24.4733,28.49,-7.4733,32,9.54853421338436
2533034,"Lamar Miller","HOU","RB",26,5,7,159,180.331302752294,8.03753768571101,3.81990116402375,6,21.3313027522936,32.5,15,3.6,5.17037032316042,NA,157.5,16,173.254638050504,60.6405090695568,79.7333333333333,43.9091322546202,18,11,10.8284148781565,3.7900318168473,4.98333333333333,2.74432076591376,22.15,29.02,-4.15,32,5.41420743907824
2557973,"Leonard Fournette","JAC","RB",21,0,8,136.8,188.348130175474,19.4070455959573,6.56715349005947,6,51.5481301754744,24.7,12.4,3,4.27086973864311,NA,194.2,16,170.589254771002,57.9751257900555,57.5333333333333,51.925959677801,19,12,10.6618284231876,3.62344536187847,3.59583333333333,3.24537247986257,17.67,32.27,1.33,36,4.73859041030562
2556370,"Michael Thomas","NO","WR",23,1,5,161.118289353958,181.405616378698,11.204570802617,9.66804395676431,2,20.2873270247398,14.1,6.9,1.3,3.46428617638094,NA,154.5,16,173.783253618432,57.1815025484787,61.5705355868226,50.2920166235198,20,6,10.861453351152,3.57384390927992,3.84815847417641,3.14325103896999,16.8167,40.765,3.1833,45,3.86185008040959
2495663,"Marshawn Lynch","OAK","RB",31,10,10,154.3,182.501741462542,13.0093666162934,11.1956072906943,6,28.2017414625424,35.1,16.3,4.4,5.30443830291218,NA,143.2,16,168.280219001957,55.6660900210106,75.0333333333333,46.079570964869,21,13,10.5175136876223,3.47913062631316,4.68958333333333,2.87997318530432,18.6925,29.15,2.3075,33,5.09940057581689
497240,"Rob Gronkowski","NE","TE",28,7,9,138.92,164.951481873694,9.83695653820831,25.9633114253624,1,26.0314818736944,24.6,1.1,0.4,5.73403476928489,NA,156.4,16,156.727432550507,54.8857485902163,57.8608236808237,48.9707452594072,22,1,9.79546453440668,3.43035928688852,3.61630148005148,3.06067157871295,19.7567,34.735,2.2433,39,4.01865211667966
2495450,"A.J. Green","CIN","WR",29,6,6,153.151989063568,181.785641958713,16.3922221257014,13.304069175258,2,28.6336528951451,9.2,4.8,1.3,3.34102444901656,NA,149.8,16,170.731636284892,54.1298852149392,53.6042352964325,50.672042203535,23,7,10.6707272678057,3.3831178259337,3.35026470602703,3.16700263772094,8.0625,51.05,14.9375,57,2.99529186464723
2550189,"Isaiah Crowell","CLE","RB",24,3,9,140.842857142857,170.764001016777,14.5190211902838,5.59959936603559,7,29.9211438739197,27.9,13.6,2.9,3.39313775410382,NA,112.5,16,159.763983559928,47.1498545789815,61.5761904761905,34.3418305191034,24,14,9.98524897249552,2.94686591118634,3.84851190476191,2.14636440744396,24.09,23.7,-0.0899999999999999,27,5.91718457629364
2495466,"Mark Ingram","NO","RB",28,6,5,109.186344537815,174.090547112462,22.5810047873064,3.0869788925086,7,64.9042025746469,49.9,21.2,3.9,4.47104649157056,NA,217,16,154.405239862598,41.7911108816511,29.9196778711485,37.6683766147886,25,15,9.65032749141237,2.6119444301032,1.86997986694678,2.35427353842429,60.19,9.21,-35.19,11,14.0368399875089
2543743,"Carlos Hyde","SF","RB",26,3,11,143.6,161.863388379205,8.63219049459726,5.72151246675418,7,18.2633883792049,31.7,15.3,3.3,5.70532125200725,NA,174,16,153.923528525187,41.3093995442407,64.3333333333334,25.4412178815315,26,16,9.62022053282422,2.58183747151504,4.02083333333333,1.59007611759572,31.125,19.305,-5.125,22,6.99652402387216
497278,"Dez Bryant","DAL","WR",29,7,6,141.017506824386,172.678030397281,17.2813856900933,0.543211920952416,3,31.6605235728948,18.9,9.1,2.3,4.1005811928389,NA,116.8,16,157.498783038442,40.8970319684897,41.4697530572502,41.5644306421025,27,8,9.84367393990266,2.55606449803061,2.59185956607814,2.5977769151314,20.17,39.385,6.83,44,3.57951779632824
2530747,"Doug Baldwin","SEA","WR",29,6,6,148.6,166.055765349562,7.96183093024148,2.06293458980002,3,17.455765349562,22.2,10.2,2.3,3.53212710899376,NA,147.1,16,157.356351180825,40.7546001108727,49.0522462328644,34.9421655943839,28,9,9.83477194880159,2.54716250692954,3.06576538955403,2.18388534964899,24.5033,31.31,3.4967,35,4.49589574802359
2532865,"T.Y. Hilton","IND","WR",28,5,11,142.618359375,164.300140417788,9.80966400743491,5.2254787289306,3,21.6817810427879,26.2,12.4,3.1,3.37540478059558,NA,117.6,16,156.554791054155,39.9530399842019,43.0706056078645,33.1865406626098,29,10,9.78467444088467,2.49706499901262,2.69191285049153,2.07415879141311,18.41,36.65,10.59,41,3.81840953790621
2495488,"J.J. Watt","HOU","DL",28,6,7,104.45,121.275382585752,9.85499749837442,20.1950876300584,1,16.825382585752,NA,1.4,1.5,3.30883370461807,NA,15,16,114.575632911392,39.8620253164557,34,42.0788478452067,30,1,7.16097705696203,2.49137658227848,2.125,2.62992799032542,60,11.5,-30,13,8.81351022395326
2543498,"Brandin Cooks","NE","WR",24,3,9,136.004185623294,162.589931643667,13.1763979726051,8.26408727414682,3,26.5857460203732,22.3,10.4,4,3.62932996982314,NA,150.2,16,154.032042127896,37.4302910579435,36.4564318561583,31.4763318884889,31,11,9.62700263299352,2.33939319112147,2.2785269910099,1.96727074303056,16.65,34.57,14.35,35,4.40091548936846
2504775,"Drew Brees","NO","QB",38,16,5,227.42,294.355253027523,23.5601402963308,3.47106979774486,2,66.935253027523,44.4,3,0.7,2.13549243318097,NA,254.56,16,281.557997559433,37.0845881983777,33.5933333333333,34.5813177981652,32,3,17.5973748474646,2.31778676239861,2.09958333333333,2.16133236238532,38.93,21.06,-6.93,22,12.798090798156
2552429,"Ty Montgomery","GB","RB",24,2,8,124.121218487395,159.337411340683,11.884325778629,1.35992587597389,7,35.2161928532881,44.9,19.1,4.6,3.48927220710853,NA,68.6,16,148.712993414991,36.0988644340443,44.8545518207283,22.9152408430097,33,17,9.29456208843695,2.25617902712777,2.80340948879552,1.43220255268811,36.9675,13.285,-3.9675,14,10.6223566724994
310,"Matt Ryan","ATL","QB",32,9,5,239.76,303.759648379205,23.8493787681169,13.56244489036,2,63.9996483792049,61.6,5.3,1.9,2.64327472498031,NA,213.1,16,280.21259586264,35.7391865015844,45.9333333333333,43.9857131498471,34,4,17.513287241415,2.23369915634903,2.87083333333333,2.74910707186544,47.1033,14.59,-13.1033,15,18.680839724176
2552454,"Landon Collins","NYG","DB",23,2,8,129.4,143.035524820279,7.85150095712179,23.6151659013857,1,13.6355248202786,NA,1.2,0.6,3.3241641449844,NA,106,16,137.817510092505,35.5321725397627,33.8867491976158,37.6130495399524,35,1,8.61359438078158,2.22076078373517,2.11792182485099,2.35081559624702,96.8,4.8,-61.8,5,27.5635020185011
2557991,"Dalvin Cook","MIN","RB",22,0,9,41,168.687816811789,45.7483820314473,1.13109928900849,7,127.687816811789,32.6,15.3,4.7,3.89334395788674,NA,53.4,16,147.691038701875,35.0769097209287,-38.2666666666667,32.2656463141161,36,18,9.23068991886722,2.19230685755804,-2.39166666666667,2.01660289463225,32.6175,17.535,3.3825,18,8.20505770565975
2540269,"C.J. Anderson","DEN","RB",26,4,5,129.992647058824,169.330007222106,19.4719064407832,2.92361877788966,7,39.3373601632824,53.5,22.3,3.9,5.13724320954156,NA,144.1,16,147.015096376159,34.4009673952123,50.7259803921569,32.9078367244325,37,19,9.18844352350994,2.15006046220077,3.1703737745098,2.05673979527703,42.1475,11.83,-5.1475,12,12.2512580313466
2557917,"Kareem Hunt","KC","RB",22,0,10,40,168.332518667234,46.0432974720557,5.19127938306073,7,128.332518667234,30.1,14.1,3.7,3.2460819843044,NA,241.2,16,146.104782449575,33.4906534686281,-39.2666666666667,31.9103481695609,38,20,9.13154890309843,2.09316584178926,-2.45416666666667,1.99439676059756,48.7475,10.57,-10.7475,11,13.2822529499614
2552487,"Amari Cooper","OAK","WR",23,2,10,101.478070973612,165.142119132005,24.0491558024923,6.9605400785027,3,63.6640481583923,22.6,10.7,2,3.67709055767508,NA,110,16,148.626582522552,32.0248314525991,1.93031720647683,34.0285193768265,39,12,9.28916140765949,2.00155196578744,0.120644825404802,2.12678246105166,24.3267,32.52,14.6733,33,4.50383583401672
2532975,"Russell Wilson","SEA","QB",29,5,6,229.74,290.460056227758,23.4266732674099,19.6895653289202,2,60.720056227758,58.8,4.7,1,3.12055899271808,NA,329.92,16,275.961259660737,31.4878502996812,35.9133333333333,30.6861209984002,40,5,17.247578728796,1.96799064373008,2.24458333333333,1.91788256240001,44.665,9.475,-4.665,10,27.5961259660737
2506404,"Frank Gore","IND","RB",34,12,11,114.9,158.922666726265,16.7497829411816,3.2696539551122,8,44.022666726265,71.3,28.1,5.6,4.83396687083422,NA,144.6,16,142.078172746964,29.4640437660171,35.6333333333333,22.5004962285916,41,21,8.87988579668525,1.84150273537607,2.22708333333333,1.40628101428698,55,8.52,-14,9,15.7864636385515
2543463,"Khalil Mack","OAK","DL",26,3,10,103.95,103.95,NA,19.1640902691584,1,0,NA,18.6,7.8,3.45277675384172,NA,96.5,16,103.95,29.2363924050633,33.5,24.7534652594547,42,2,6.496875,1.82727452531646,2.09375,1.54709157871592,NA,NA,NA,1,103.95
2540258,"Travis Kelce","KC","TE",28,4,10,122.18,138.881239236854,6.0470724380442,1.98258964785009,2,16.7012392368544,38.8,2.1,0.6,3.54268270464653,NA,152.5,16,130.78273779021,28.9410538299193,41.1208236808237,22.9005026225672,43,2,8.17392111188811,1.80881586436996,2.57005148005148,1.43128141391045,30.6075,18.935,12.3925,19,6.88330198895841
2495700,"Greg Olsen","CAR","TE",32,10,11,111.185657104736,142.629406021441,12.311350596421,4.75496121938967,2,31.4437489167044,51,3.5,0.9,4.12928464725654,NA,25.1,16,130.745504460079,28.9038204997886,30.1264807855602,26.6486694071536,44,3,8.17159402875494,1.80648878123678,1.88290504909751,1.6655418379471,35.15,14.425,8.85,15,8.71636696400527
2495328,"Bilal Powell","NYJ","RB",29,6,11,123.786764705882,148.561300248332,10.167469444667,3.45323660011732,8,24.7745355424492,57.5,23.8,4.5,4.17487502653962,NA,121.2,16,139.748833386064,27.1347044051176,44.5200980392157,12.1391297506581,45,22,8.73430208662903,1.69591902531985,2.78250612745098,0.758695609416133,45.3775,12.91,-0.377499999999998,13,10.7499102604665
2540165,"DeAndre Hopkins","HOU","WR",25,4,7,122.4734375,152.449433684557,14.4238019115123,2.86010030557739,3,29.9759961845571,29.8,14.5,2.6,3.01592834025031,NA,212.8,16,142.909327184947,26.3075761149942,22.9256837328645,21.335833929379,46,13,8.93183294905919,1.64422350718714,1.43285523330403,1.33348962058619,24.08,28.01,21.92,29,4.92790783396369
2557997,"Christian McCaffrey","CAR","RB",21,0,11,52.1,170.595898255814,40.4433937754333,3.91974869722458,8,118.495898255814,43,19.1,5,3.7168386113456,NA,147.6,16,137.868204197639,25.2540752166922,-27.1666666666667,34.1737277581406,47,23,8.61676276235244,1.57837970104326,-1.69791666666667,2.13585798488378,23.33,24.155,23.67,25,5.51472816790556
2540160,"Jordan Reed","WAS","TE",27,4,5,111.236293436293,134.84036,11.4629391890519,7.04814409916916,2,23.6040665637066,56.3,4.1,1.2,7.25736132546227,NA,33.1,16,126.85479182464,25.0131078643499,30.1771171171171,18.8596233857128,48,4,7.92842448904002,1.56331924152187,1.88606981981982,1.17872646160705,35.6025,17.905,12.3975,18,7.04748843470224
71269,"Michael Crabtree","OAK","WR",30,8,10,115.618289353958,148.015120183667,12.5053550723182,0.836340080417642,4,32.3968308297093,42.4,19.4,3.4,3.02017132641031,NA,109.8,16,140.422757703151,23.8210066331986,16.0705355868226,16.9015204284893,49,14,8.77642235644696,1.48881291457491,1.00440847417641,1.05634502678058,34.015,16.1,14.985,17,8.26016221783243
497236,"Jimmy Graham","SEA","TE",31,7,6,102.564242828552,139.180968012008,18.8377744413643,13.3057936978552,2,36.6167251834556,63.7,4.9,1.3,5.64415830948515,NA,112,16,125.126294656738,23.2846106964479,21.5050665093761,23.2002313977208,50,5,7.82039341604615,1.45528816852799,1.344066656836,1.45001446235755,41.87,9.08,8.13,10,12.5126294656738
2543509,"Allen Robinson","JAC","WR",24,3,8,123.124385805278,150.791908407142,11.4878971430573,0.534423859238615,4,27.6675226018649,43.4,19.7,4.6,4.07607316070879,NA,1.7,16,139.675696055588,23.0739449856351,23.576632038142,19.6783086519643,51,15,8.72973100347424,1.44212156160219,1.47353950238387,1.22989429074777,40.8975,14.355,10.1025,15,9.31171307037252
2543495,"Davante Adams","GB","WR",25,3,8,122.29262966333,149.677425836096,10.4621646092162,1.64527437124417,4,27.3847961727657,41.4,19.2,4.7,3.9385685260553,NA,148.5,16,139.49713918988,22.8953881199268,22.7448758961947,18.5638260809179,52,16,8.71857119936747,1.43096175749542,1.42155474351217,1.16023913005737,39.915,11.595,12.085,12,11.6247615991566
2536340,"Justin Tucker","BAL","K",28,5,10,144.250725757465,164.5738,8.42278384294417,4.44877356328797,1,20.3230742425347,171.4,1.7,1.2,2.61715973459431,NA,162,16,158.006449535942,22.1879653906113,17.1722303008919,20.3195057084522,53,1,9.87540309599635,1.38674783691321,1.07326439380575,1.26996910677826,78.655,2.885,-25.655,3,52.6688165119805
2533039,"Alshon Jeffery","PHI","WR",27,5,10,127.544542410714,144.479492129365,12.3334596366654,2.04063858806492,4,16.9349497186509,34.2,16.9,3.8,4.1269354173705,NA,132.9,16,138.785405202819,22.1836541328661,27.9967886435787,13.365892374187,54,17,8.67408782517618,1.38647838330413,1.74979929022367,0.83536827338669,28.685,22.305,25.315,23,6.03414805229647
2557976,"Joe Mixon","CIN","RB",21,0,6,41.5,152.834770642202,40.2793953891447,1.60949676413708,8,111.334770642202,44.5,19.6,4.1,3.56889250041126,NA,109.3,16,134.722989374255,22.1088603933084,-37.7666666666667,16.4126001445285,55,24,8.42018683589095,1.38180377458177,-2.36041666666667,1.02578750903303,33.0075,18.65,21.9925,19,7.09068365127659
2555460,"Paul Perkins","NYG","RB",23,1,8,119.5,145.425388623535,12.0406946852325,0.517820551110844,8,25.9253886235345,82.4,32,5.6,3.40837758349275,NA,13.6,16,133.173921626574,20.5597926456269,40.2333333333333,9.00321812586114,56,25,8.32337010166086,1.28498704035168,2.51458333333333,0.562701132866321,66.08,4.955,-10.08,5,26.6347843253147
2552374,"Ameer Abdullah","DET","RB",24,2,7,104.2,149.157374527793,17.4997433671587,0.82937745024617,8,44.9573745277928,56.5,23.5,3.9,4.82232316223014,NA,98.4,16,133.053063593663,20.4389346127157,24.9333333333333,12.7352040301194,57,26,8.31581647460391,1.27743341329473,1.55833333333333,0.795950251882461,73.4967,6.06,-16.4967,7,19.0075805133804
2531332,"Terrelle Pryor","WAS","WR",28,6,5,108.324385805278,149.997543457216,17.261683241802,0.693762967212763,4,41.6731576519387,34.6,16.6,4.3,4.63070058563055,NA,30,16,136.918324434452,20.3165733644991,8.77663203814197,18.883943702038,58,18,8.55739527715324,1.26978583528119,0.548539502383873,1.18024648137738,27.16,21.515,30.84,22,6.223560201566
2543471,"Kelvin Benjamin","CAR","WR",26,3,11,110.024385805278,154.236056149053,14.7955812702404,0.869678525180802,4,44.2116703437759,57.2,25.5,4.9,4.05509650837634,NA,87.2,16,136.571208795056,19.9694577251032,10.476632038142,23.1224563938753,59,19,8.535700549691,1.24809110781895,0.654789502383873,1.4451535246172,46.6375,8.645,12.3625,9,15.1745787550062
2556414,"Rob Kelley","WAS","RB",25,1,5,111.951680672269,149.197815253761,16.1338861088153,0.329069806141376,8,37.2461345814921,83,31.9,6.1,3.40454292759179,NA,39.2,16,132.259138557263,19.6450095763163,32.6850140056023,12.7756447560877,60,27,8.26619615982895,1.22781309851977,2.04281337535014,0.79847779725548,67.96,3.425,-7.95999999999999,4,33.0647846393158
2552453,"Tevin Coleman","ATL","RB",24,2,5,122.508403361345,141.957122093023,15.6145493021959,0.884130321970474,8,19.4487187316787,66.7,27.3,4.5,5.18671569887682,36,140.7,16,132.18823372957,19.5741047486228,43.2417366946779,5.53495159534987,61,28,8.2617646080981,1.22338154678893,2.70260854341737,0.345934474709367,65.7125,4.085,-4.71250000000001,5,26.4376467459139
2556214,"Tyreek Hill","KC","WR",23,1,10,125.644358507734,146.848118043989,15.8475744816495,1.75764890228697,4,21.2037595362544,48.8,22.7,5.2,3.67666084668719,NA,160.3,16,135.877914139422,19.2761630694694,26.0966047405987,15.7345182888106,62,20,8.49236963371389,1.20476019184184,1.63103779628742,0.98340739305066,37.4625,11.1,24.5375,12,11.3231595116185
2539663,"Mike Gillislee","NE","RB",27,4,9,0,143.595259938838,51.6549275821675,3.85449182437176,8,143.595259938838,66.4,26.8,3.9,4.95187563697776,38,66.8,16,131.671903772674,19.0577747917271,-79.2666666666667,7.17308944116454,63,29,8.22949398579212,1.19111092448294,-4.95416666666667,0.448318090072783,54.2775,6.46,8.7225,7,18.8102719675248
497328,"Demaryius Thomas","DEN","WR",30,7,5,121.069699727025,143.449350019736,8.81550714471985,4.06722073011503,4,22.3796502927111,31.4,14.6,2.5,3.14400707810535,NA,121.9,16,135.525146400328,18.9233953303755,21.521945959889,12.3357502645575,64,21,8.47032165002052,1.18271220814847,1.34512162249306,0.770984391534842,26.5775,24.39,37.4225,25,5.42100585601313
2543664,"Terrance West","BAL","RB",26,3,10,109.849579831933,142.291973614978,13.7948967600645,7.46589758757042,8,32.4423937830451,76.4,30.3,6.1,3.46087009052554,28,25.1,16,130.936303042524,18.3221740615776,30.5829131652661,5.86980311730451,65,30,8.18351894015778,1.1451358788486,1.91143207282913,0.366862694831532,80.4225,2.41,-15.4225,3,43.6454343475081
2504797,"Matt Bryant","ATL","K",42,15,5,145.784821305813,162.776059544424,9.18735770940573,5.40650045167564,1,16.9912382386109,175.3,3.5,1.9,3.12591251853987,NA,162,16,153.665828193201,17.8473440478705,18.7063258492397,18.5217652528762,66,2,9.60411426207505,1.11545900299191,1.16914536557748,1.15761032830476,87.365,1.86,-21.365,2,76.8329140966004
2506922,"Stephen Gostkowski","NE","K",33,11,9,133.124983016497,163.794285612589,12.5875193904788,12.5375955320552,1,30.6693025960917,166.3,1.8,0.7,2.56903537053844,NA,172,16,153.449523752106,17.6310396067761,6.04648755992343,19.5399913210407,67,3,9.59059523450665,1.10193997542351,0.377905472495215,1.22124945756504,78.2325,2.795,-11.2325,3,51.1498412507021
497326,"Golden Tate","DET","WR",29,7,7,120.254777070064,141.335339084615,8.76448081726075,2.80847960104612,4,21.0805620145516,51.8,23.9,4.2,3.04181596819823,NA,127.3,16,132.715384073942,16.1136330039895,20.7070233029281,10.2217393294372,68,22,8.29471150462139,1.00710206274934,1.29418895643301,0.638858708089822,42.6775,12.42,25.3225,13,10.2088756979956
2552592,"Kwon Alexander","TB","LB",23,2,1,131.65,143.686350508352,8.2567006681329,0.718588118826659,1,12.0363505083519,NA,2.3,1.1,3.5669128400856,NA,99.5,16,137.772618591601,14.5403354674971,14.2829206785878,15.2435555542235,69,1,8.61078866197507,0.90877096671857,0.892682542411738,0.95272222213897,103.7,4.5,-34.7,5,27.5545237183202
2540143,"Alec Ogletree","LAR","LB",26,4,8,136.2,138.411423604432,1.27740547907606,2.35767039730769,1,2.21142360443216,NA,4.7,1.3,3.14409865658197,NA,105,16,137.563531792324,14.3312486682205,18.8329206785878,9.96862865030371,70,2,8.59772073702028,0.895703041763778,1.17705754241174,0.623039290643982,128.8,4,-58.8,4,34.3908829480811
2540154,"Keenan Allen","LAC","WR",25,4,9,118.46398544131,140.245502416709,12.0894386000821,0.645770405756082,4,21.7815169753988,41.9,19.6,4.6,5.31231577927507,NA,175.3,16,130.200467266484,13.5987161965314,18.9162316741747,9.13190266153094,71,23,8.13752920415526,0.849919762283211,1.18226447963592,0.570743916345684,48.0533,15.435,22.9467,16,8.13752920415526
2533056,"Luke Kuechly","CAR","LB",26,5,11,134.809628610729,138.508868501529,2.91261535469677,3.99153081478792,1,3.69923989080002,NA,1.4,0.6,3.5618975364594,NA,125.5,16,136.544529153224,13.3122460291205,17.4425492893168,10.0660735474006,72,3,8.53403307207653,0.832015376820029,1.0901593305823,0.629129596712538,62.9,11.3,9.1,12,11.3787107627687
497322,"Emmanuel Sanders","DEN","WR",30,7,5,115.81728844404,136.951732416576,7.90577185125241,0.135326213608693,4,21.1344439725358,55.3,24.9,4.8,4.62981774068113,NA,67.5,16,129.613341679308,13.0115906093553,16.2695346769045,5.83813266139768,73,24,8.10083385495676,0.813224413084706,1.01684591730653,0.364883291337355,50.0325,9.565,22.9675,10,12.9613341679308
2543457,"Sammy Watkins","LAR","WR",24,3,8,101.310215871711,140.042368825705,15.063447012076,1.37698809755412,4,38.7321529539943,57.7,25.7,6.5,8.01520844620146,NA,107.3,16,129.496052042148,12.8943009721953,1.76246210457496,8.92876907052661,74,25,8.09350325263425,0.805893810762205,0.110153881535935,0.558048066907913,61.7267,11.57,12.2733,12,10.791337670179
2555260,"Dak Prescott","DAL","QB",24,1,6,200.78,275.532126360856,25.8203743998239,3.27099373189904,2,74.7521263608563,95.9,11.6,2.8,3.21329005259086,NA,244.66,16,257.339042283823,12.8656329227677,6.95333333333332,15.7581911314985,75,6,16.0836901427389,0.80410205767298,0.434583333333332,0.984886945718657,61.525,5.89,13.475,6,42.8898403806372
